FuelLogID,FuelLogDate,FuelAmount,FuelCost,FuelStation,VehicleID,DriverID
5637,2024-02-07,51.29,412.67,Sonol,19,22
5638,2024-02-08,30.94,209.79,Dor Alon,360,197
5639,2024-02-09,35.50,297.01,Dor Alon,54,234
5640,2024-02-10,21.59,157.30,Paz,420,442
5641,2024-02-11,52.67,350.14,Dor Alon,27,268
5642,2024-02-12,43.20,345.16,Ten,338,296
5643,2024-02-13,65.48,489.61,Paz,295,436
5644,2024-02-14,28.41,218.71,Ten,218,167
5645,2024-02-15,60.12,446.09,Sonol,2,294
5646,2024-02-16,68.88,448.18,Dor Alon,391,122
5647,2024-02-17,24.79,168.37,Delek,55,159
5648,2024-02-18,41.82,311.93,Delek,89,406
5649,2024-02-19,64.62,535.34,Paz,88,35
5650,2024-02-20,65.07,432.97,Ten,126,416
5651,2024-02-21,61.94,502.24,Sonol,428,455
5652,2024-02-22,44.48,304.06,Delek,230,258
5653,2024-02-23,68.78,490.15,Delek,469,65
5654,2024-02-24,22.02,157.05,Sonol,475,424
5655,2024-02-25,30.94,238.66,Sonol,137,178
5656,2024-02-26,60.94,430.99,Delek,182,308
5657,2024-02-27,57.21,484.38,Dor Alon,304,267
5658,2024-02-28,50.81,374.88,Paz,199,388
5659,2024-02-29,32.37,262.96,Sonol,399,278
5660,2024-03-01,20.98,145.08,Dor Alon,419,337
5661,2024-03-02,39.37,305.48,Paz,423,336
5662,2024-03-03,68.93,473.71,Paz,157,69
5663,2024-03-04,34.71,281.14,Delek,289,300
5664,2024-03-05,54.65,410.03,Ten,305,181
5665,2024-03-06,39.42,284.07,Ten,419,110
5666,2024-03-07,41.18,277.54,Sonol,6,286
5667,2024-03-08,46.84,369.66,Delek,368,337
5668,2024-03-09,55.98,443.44,Ten,381,52
5669,2024-03-10,69.19,547.65,Dor Alon,153,326
5670,2024-03-11,33.16,237.70,Paz,16,311
5671,2024-03-12,27.38,198.32,Delek,365,496
5672,2024-03-13,67.46,452.43,Delek,83,158
5673,2024-03-14,65.11,539.56,Sonol,208,349
5674,2024-03-15,64.40,483.15,Delek,145,175
5675,2024-03-16,59.70,436.87,Sonol,368,236
5676,2024-03-17,59.10,426.40,Paz,100,311
5677,2024-03-18,57.53,479.62,Sonol,162,402
5678,2024-03-19,23.66,199.38,Dor Alon,294,251
5679,2024-03-20,29.73,242.88,Dor Alon,464,126
5680,2024-03-21,30.90,228.99,Delek,168,184
5681,2024-03-22,39.40,307.92,Paz,442,25
5682,2024-03-23,67.66,562.07,Paz,277,261
5683,2024-03-24,68.28,526.15,Paz,202,290
5684,2024-03-25,56.70,429.37,Dor Alon,500,253
5685,2024-03-26,64.77,523.25,Paz,518,210
5686,2024-03-27,62.06,429.92,Dor Alon,513,272
5687,2024-03-28,47.47,362.66,Ten,209,469
5688,2024-03-29,33.28,254.93,Sonol,423,467
5689,2024-03-30,36.34,297.92,Dor Alon,242,16
5690,2024-03-31,33.25,277.28,Ten,235,137
5691,2024-04-01,61.86,491.66,Sonol,448,424
5692,2024-04-02,30.97,217.72,Ten,67,365
5693,2024-04-03,61.58,438.24,Dor Alon,257,245
5694,2024-04-04,46.92,371.96,Delek,517,108
5695,2024-04-05,56.27,383.63,Paz,489,342
5696,2024-04-06,23.48,178.60,Dor Alon,143,360
5697,2024-04-07,68.62,578.90,Ten,57,239
5698,2024-04-08,26.45,224.42,Delek,259,94
5699,2024-04-09,69.46,558.53,Sonol,503,75
5700,2024-04-10,59.68,462.77,Delek,382,393
5701,2024-04-11,54.52,429.91,Paz,209,393
5702,2024-04-12,40.11,327.21,Ten,91,268
5703,2024-04-13,42.13,351.91,Dor Alon,447,440
5704,2024-04-14,65.99,431.98,Sonol,50,518
5705,2024-04-15,63.59,507.67,Delek,183,13
5706,2024-04-16,32.61,226.28,Dor Alon,204,418
5707,2024-04-17,52.64,348.65,Sonol,57,206
5708,2024-04-18,37.58,261.23,Delek,509,61
5709,2024-04-19,42.27,352.67,Ten,336,458
5710,2024-04-20,68.54,501.47,Dor Alon,294,477
5711,2024-04-21,54.99,431.75,Ten,163,163
5712,2024-04-22,31.40,253.68,Ten,405,436
5713,2024-04-23,39.97,293.38,Ten,386,198
5714,2024-04-24,23.90,197.39,Ten,461,401
5715,2024-04-25,43.76,298.60,Dor Alon,135,293
5716,2024-04-26,25.50,205.95,Paz,257,36
5717,2024-04-27,40.09,278.14,Paz,193,493
5718,2024-04-28,65.75,442.71,Paz,511,19
5719,2024-04-29,27.76,186.82,Delek,196,307
5720,2024-04-30,31.71,245.23,Paz,88,409
5721,2024-05-01,54.51,396.64,Dor Alon,242,396
5722,2024-05-02,49.67,344.91,Paz,45,433
5723,2024-05-03,44.02,295.11,Dor Alon,505,85
5724,2024-05-04,47.76,363.33,Paz,267,202
5725,2024-05-05,52.70,432.81,Ten,9,104
5726,2024-05-06,47.55,401.37,Ten,298,255
5727,2024-05-07,52.01,375.79,Delek,419,2
5728,2024-05-08,50.46,373.35,Delek,429,99
5729,2024-05-09,30.97,255.30,Paz,200,72
5730,2024-05-10,37.68,299.22,Delek,7,219
5731,2024-05-11,45.08,328.97,Sonol,411,279
5732,2024-05-12,24.89,192.28,Delek,92,184
5733,2024-05-13,43.98,326.90,Ten,50,233
5734,2024-05-14,50.35,395.91,Ten,47,421
5735,2024-05-15,45.13,334.35,Dor Alon,286,201
5736,2024-05-16,49.86,386.19,Sonol,496,235
5737,2024-05-17,57.85,400.44,Delek,400,168
5738,2024-05-18,61.70,411.82,Delek,297,364
5739,2024-05-19,43.86,286.84,Sonol,502,62
5740,2024-05-20,22.45,150.16,Sonol,181,507
5741,2024-05-21,27.78,197.06,Sonol,310,12
5742,2024-05-22,22.21,179.54,Sonol,158,44
5743,2024-05-23,60.31,466.42,Dor Alon,36,143
5744,2024-05-24,67.81,525.76,Ten,324,33
5745,2024-05-25,69.54,510.99,Delek,199,276
5746,2024-05-26,56.70,417.35,Paz,229,225
5747,2024-05-27,69.73,465.59,Delek,243,107
5748,2024-05-28,29.92,230.01,Delek,230,53
5749,2024-05-29,36.96,299.00,Delek,329,130
5750,2024-05-30,54.58,404.68,Sonol,458,139
5751,2024-05-31,24.89,167.67,Ten,24,27
5752,2024-06-01,47.07,312.67,Delek,171,113
5753,2024-06-02,25.06,164.98,Delek,11,477
5754,2024-06-03,65.48,435.70,Delek,490,49
5755,2024-06-04,31.34,211.07,Delek,184,226
5756,2024-06-05,57.70,397.48,Ten,511,356
5757,2024-06-06,45.67,301.44,Ten,250,401
5758,2024-06-07,52.23,402.74,Delek,470,81
5759,2024-06-08,26.28,178.20,Paz,498,285
5760,2024-06-09,59.15,459.02,Dor Alon,398,374
5761,2024-06-10,61.99,442.95,Paz,162,179
5762,2024-06-11,60.02,429.51,Ten,480,283
5763,2024-06-12,28.32,220.59,Dor Alon,406,367
5764,2024-06-13,54.37,356.75,Ten,343,456
5765,2024-06-14,28.02,193.53,Ten,247,35
5766,2024-06-15,26.59,209.45,Dor Alon,213,137
5767,2024-06-16,41.85,292.07,Sonol,387,265
5768,2024-06-17,43.56,314.97,Delek,37,407
5769,2024-06-18,23.72,156.43,Dor Alon,202,164
5770,2024-06-19,61.51,510.10,Delek,11,116
5771,2024-06-20,48.16,324.08,Sonol,109,171
5772,2024-06-21,34.88,230.82,Ten,20,214
5773,2024-06-22,68.46,561.93,Delek,93,18
5774,2024-06-23,36.56,279.97,Delek,67,91
5775,2024-06-24,31.42,219.89,Sonol,341,432
5776,2024-06-25,21.25,179.17,Dor Alon,161,219
5777,2024-06-26,22.80,153.49,Sonol,75,197
5778,2024-06-27,58.32,403.06,Delek,340,367
5779,2024-06-28,60.59,475.76,Ten,149,202
5780,2024-06-29,41.79,298.19,Ten,141,500
5781,2024-06-30,63.88,472.41,Ten,476,498
5782,2024-07-01,46.91,346.44,Delek,236,37
5783,2024-07-02,69.54,489.51,Paz,27,139
5784,2024-07-03,60.01,419.80,Dor Alon,480,432
5785,2024-07-04,31.86,219.22,Sonol,285,43
5786,2024-07-05,63.91,534.83,Paz,285,95
5787,2024-07-06,51.70,403.81,Paz,102,371
5788,2024-07-07,38.72,267.75,Ten,329,373
5789,2024-07-08,46.40,332.30,Paz,243,345
5790,2024-07-09,40.45,263.33,Ten,94,331
5791,2024-07-10,62.83,505.48,Dor Alon,148,66
5792,2024-07-11,69.36,509.85,Sonol,412,384
5793,2024-07-12,24.11,203.27,Sonol,346,190
5794,2024-07-13,55.86,374.53,Dor Alon,273,491
5795,2024-07-14,47.20,360.48,Sonol,393,445
5796,2024-07-15,52.99,387.85,Ten,59,26
5797,2024-07-16,22.48,165.53,Ten,196,325
5798,2024-07-17,55.21,378.05,Sonol,36,25
5799,2024-07-18,61.27,454.09,Dor Alon,313,196
5800,2024-07-19,62.19,511.00,Ten,218,402
5801,2024-07-20,63.03,482.11,Sonol,158,513
5802,2024-07-21,54.98,423.92,Delek,451,468
5803,2024-07-22,63.47,503.70,Sonol,146,246
5804,2024-07-23,23.40,191.04,Sonol,221,355
5805,2024-07-24,45.97,354.76,Sonol,394,435
5806,2024-07-25,46.21,304.35,Paz,467,138
5807,2024-07-26,25.00,183.30,Dor Alon,432,474
5808,2024-07-27,28.72,228.09,Dor Alon,47,240
5809,2024-07-28,67.06,493.95,Paz,204,407
5810,2024-07-29,34.29,263.35,Sonol,160,306
5811,2024-07-30,20.15,170.39,Dor Alon,84,295
5812,2024-07-31,43.98,291.59,Paz,213,169
5813,2024-08-01,26.88,217.61,Dor Alon,460,384
5814,2024-08-02,21.19,148.91,Paz,136,317
5815,2024-08-03,58.87,493.30,Ten,515,370
5816,2024-08-04,42.40,277.95,Sonol,131,152
5817,2024-08-05,69.23,529.13,Ten,411,443
5818,2024-08-06,38.99,262.26,Delek,108,354
5819,2024-08-07,20.13,161.82,Delek,212,426
5820,2024-08-08,49.27,418.06,Sonol,99,196
5821,2024-08-09,58.63,494.29,Delek,500,253
5822,2024-08-10,59.95,502.46,Ten,48,283
5823,2024-08-11,54.06,408.53,Sonol,106,220
5824,2024-08-12,59.13,492.54,Dor Alon,394,229
5825,2024-08-13,67.88,455.25,Sonol,42,341
5826,2024-08-14,34.75,278.10,Ten,313,295
5827,2024-08-15,27.87,231.51,Dor Alon,426,377
5828,2024-08-16,48.67,385.42,Sonol,8,344
5829,2024-08-17,68.97,509.11,Dor Alon,449,294
5830,2024-08-18,39.44,293.46,Dor Alon,193,136
5831,2024-08-19,69.19,556.00,Delek,80,478
5832,2024-08-20,40.67,311.93,Delek,240,509
5833,2024-08-21,62.19,503.04,Delek,330,123
5834,2024-08-22,42.71,322.69,Dor Alon,159,56
5835,2024-08-23,33.21,233.79,Dor Alon,80,202
5836,2024-08-24,43.45,354.58,Delek,204,284
5837,2024-08-25,69.15,476.96,Dor Alon,159,165
5838,2024-08-26,69.01,574.22,Dor Alon,189,189
5839,2024-08-27,22.71,177.57,Ten,464,517
5840,2024-08-28,68.83,491.05,Ten,334,471
5841,2024-08-29,26.63,173.51,Dor Alon,250,132
5842,2024-08-30,47.96,372.26,Sonol,250,489
5843,2024-08-31,57.51,483.38,Delek,73,92
5844,2024-09-01,52.59,353.60,Paz,283,111
5845,2024-09-02,27.10,212.38,Sonol,100,65
5846,2024-09-03,30.23,198.60,Delek,317,36
5847,2024-09-04,47.56,329.60,Dor Alon,110,105
5848,2024-09-05,68.67,481.67,Ten,250,221
5849,2024-09-06,60.00,429.12,Paz,464,148
5850,2024-09-07,43.83,291.38,Delek,54,60
5851,2024-09-08,24.19,164.62,Paz,119,355
5852,2024-09-09,20.94,173.81,Ten,455,472
5853,2024-09-10,21.11,157.37,Sonol,457,471
5854,2024-09-11,31.37,212.24,Sonol,175,349
5855,2024-09-12,27.91,229.71,Ten,488,296
5856,2024-09-13,30.47,213.19,Paz,90,198
5857,2024-09-14,48.27,404.13,Delek,89,62
5858,2024-09-15,66.98,487.98,Sonol,310,54
5859,2024-09-16,50.89,349.23,Sonol,334,237
5860,2024-09-17,28.63,216.38,Dor Alon,462,267
5861,2024-09-18,39.14,287.65,Dor Alon,447,361
5862,2024-09-19,49.68,360.52,Sonol,121,153
5863,2024-09-20,37.38,269.60,Dor Alon,83,65
5864,2024-09-21,37.60,307.06,Ten,403,185
5865,2024-09-22,48.40,406.92,Paz,307,496
5866,2024-09-23,26.85,205.14,Dor Alon,27,246
5867,2024-09-24,30.34,254.95,Paz,14,463
5868,2024-09-25,61.79,417.97,Dor Alon,204,467
5869,2024-09-26,40.48,325.93,Sonol,138,225
5870,2024-09-27,38.80,294.48,Sonol,484,465
5871,2024-09-28,39.80,303.32,Ten,358,135
5872,2024-09-29,48.62,380.70,Paz,90,66
5873,2024-09-30,48.25,359.99,Delek,382,426
5874,2024-10-01,39.39,331.06,Delek,99,475
5875,2024-10-02,39.32,267.84,Sonol,453,75
5876,2024-10-03,22.50,180.42,Paz,51,371
5877,2024-10-04,61.97,447.49,Sonol,373,425
5878,2024-10-05,39.65,306.08,Ten,446,515
5879,2024-10-06,52.38,407.26,Dor Alon,312,144
5880,2024-10-07,30.76,201.40,Dor Alon,185,485
5881,2024-10-08,59.65,486.27,Delek,60,158
5882,2024-10-09,43.29,352.32,Sonol,210,15
5883,2024-10-10,30.88,230.55,Paz,342,263
5884,2024-10-11,38.81,297.01,Delek,519,17
5885,2024-10-12,48.09,316.01,Dor Alon,484,488
5886,2024-10-13,52.47,398.30,Delek,303,346
5887,2024-10-14,55.37,438.14,Sonol,308,352
5888,2024-10-15,59.62,400.45,Dor Alon,171,88
5889,2024-10-16,44.80,379.89,Delek,437,356
5890,2024-10-17,59.34,396.32,Sonol,79,110
5891,2024-10-18,69.90,510.70,Delek,497,61
5892,2024-10-19,22.58,168.20,Ten,276,199
5893,2024-10-20,68.44,542.83,Dor Alon,154,244
5894,2024-10-21,45.54,384.04,Ten,259,10
5895,2024-10-22,41.10,298.28,Delek,509,283
5896,2024-10-23,29.10,191.64,Delek,60,507
5897,2024-10-24,69.96,499.05,Dor Alon,220,485
5898,2024-10-25,43.18,315.86,Ten,364,424
5899,2024-10-26,68.05,459.72,Dor Alon,275,420
5900,2024-10-27,48.27,316.52,Sonol,490,505
5901,2024-10-28,54.07,399.40,Delek,55,29
5902,2024-10-29,42.46,340.35,Sonol,74,443
5903,2024-10-30,52.51,349.96,Dor Alon,348,273
5904,2024-10-31,38.79,290.67,Delek,261,408
5905,2024-11-01,64.33,509.39,Paz,369,119
5906,2024-11-02,30.30,199.99,Delek,217,513
5907,2024-11-03,65.38,552.15,Sonol,423,426
5908,2024-11-04,55.86,417.65,Delek,428,157
5909,2024-11-05,53.92,443.51,Paz,476,501
5910,2024-11-06,32.39,258.23,Delek,411,365
5911,2024-11-07,31.24,206.71,Sonol,26,322
5912,2024-11-08,45.93,354.22,Dor Alon,375,56
5913,2024-11-09,58.33,445.03,Delek,241,516
5914,2024-11-10,64.21,519.98,Dor Alon,69,278
5915,2024-11-11,27.49,226.28,Delek,81,225
5916,2024-11-12,39.46,294.64,Dor Alon,111,157
5917,2024-11-13,42.90,279.84,Sonol,495,86
5918,2024-11-14,44.37,344.01,Delek,188,459
5919,2024-11-15,38.91,318.74,Ten,30,209
5920,2024-11-16,40.86,309.07,Delek,483,329
5921,2024-11-17,36.97,314.10,Dor Alon,42,222
5922,2024-11-18,33.69,275.36,Dor Alon,285,200
5923,2024-11-19,64.54,474.02,Sonol,73,258
5924,2024-11-20,52.83,353.60,Sonol,152,30
5925,2024-11-21,32.93,240.10,Ten,409,161
5926,2024-11-22,44.28,355.07,Ten,73,376
5927,2024-11-23,36.14,297.22,Paz,114,308
5928,2024-11-24,25.78,207.14,Paz,56,73
5929,2024-11-25,23.41,193.55,Ten,241,413
5930,2024-11-26,54.59,419.82,Ten,340,116
5931,2024-11-27,68.02,555.37,Dor Alon,426,480
5932,2024-11-28,29.24,206.60,Delek,246,419
5933,2024-11-29,47.44,319.78,Delek,134,325
5934,2024-11-30,58.71,454.25,Paz,265,242
5935,2024-12-01,59.23,441.93,Delek,457,484
5936,2024-12-02,25.84,178.41,Dor Alon,357,323
5937,2024-12-03,20.28,163.53,Dor Alon,268,320
5938,2024-12-04,63.52,442.90,Dor Alon,59,472
5939,2024-12-05,45.13,334.82,Ten,57,32
5940,2024-12-06,60.15,402.52,Delek,494,114
5941,2024-12-07,40.93,301.33,Ten,48,162
5942,2024-12-08,58.34,490.24,Delek,358,206
5943,2024-12-09,69.17,584.52,Dor Alon,379,338
5944,2024-12-10,55.73,455.64,Dor Alon,138,475
5945,2024-12-11,68.74,559.46,Delek,201,518
5946,2024-12-12,33.37,263.95,Ten,243,520
5947,2024-12-13,31.06,227.40,Delek,158,420
5948,2024-12-14,21.37,164.32,Ten,506,78
5949,2024-12-15,41.84,354.95,Paz,450,387
5950,2024-12-16,20.24,168.19,Paz,202,217
5951,2024-12-17,23.31,160.78,Paz,252,14
5952,2024-12-18,60.01,402.97,Paz,133,489
5953,2024-12-19,53.27,354.42,Ten,227,276
5954,2024-12-20,45.26,370.13,Delek,327,206
5955,2024-12-21,68.72,466.67,Sonol,463,421
5956,2024-12-22,56.98,451.90,Dor Alon,469,448
5957,2024-12-23,38.51,319.68,Sonol,41,397
5958,2024-12-24,20.22,141.00,Ten,398,291
5959,2024-12-25,26.46,204.97,Ten,457,139
5960,2024-12-26,68.09,491.90,Paz,229,329
5961,2024-12-27,46.88,390.21,Ten,152,76
5962,2024-12-28,57.83,377.97,Ten,64,226
5963,2024-12-29,57.68,424.05,Dor Alon,486,415
5964,2024-12-30,23.84,202.57,Delek,404,115
5965,2024-12-31,48.83,368.01,Sonol,185,162
5966,2025-01-01,67.28,561.80,Dor Alon,180,124
5967,2025-01-02,39.12,266.20,Dor Alon,513,349
5968,2025-01-03,68.16,491.45,Dor Alon,430,297
5969,2025-01-04,45.67,323.42,Paz,184,211
5970,2025-01-05,24.25,189.96,Ten,271,228
5971,2025-01-06,69.00,572.73,Paz,36,465
5972,2025-01-07,42.97,328.36,Sonol,156,207
5973,2025-01-08,58.69,455.00,Ten,235,58
5974,2025-01-09,20.09,164.58,Ten,399,153
5975,2025-01-10,57.44,425.32,Paz,3,402
5976,2025-01-11,61.94,497.16,Delek,346,319
5977,2025-01-12,68.04,556.14,Ten,312,421
5978,2025-01-13,68.26,471.42,Dor Alon,46,89
5979,2025-01-14,24.03,204.08,Sonol,68,163
5980,2025-01-15,43.20,325.35,Dor Alon,514,381
5981,2025-01-16,46.36,390.48,Paz,239,501
5982,2025-01-17,50.58,403.68,Delek,495,159
5983,2025-01-18,46.39,306.05,Sonol,57,129
5984,2025-01-19,37.97,297.84,Sonol,417,411
5985,2025-01-20,55.76,471.77,Dor Alon,497,429
5986,2025-01-21,44.54,365.98,Sonol,326,301
5987,2025-01-22,38.80,290.49,Ten,86,68
5988,2025-01-23,23.76,192.37,Paz,38,272
5989,2025-01-24,20.78,144.94,Paz,41,516
5990,2025-01-25,55.68,369.91,Delek,510,22
5991,2025-01-26,42.21,319.93,Ten,280,138
5992,2025-01-27,32.79,239.28,Ten,189,117
5993,2025-01-28,34.44,245.28,Sonol,282,411
5994,2025-01-29,31.24,240.45,Sonol,439,192
5995,2025-01-30,62.63,499.95,Paz,237,394
5996,2024-02-01,41.80,300.88,Sonol,513,112
5997,2024-02-02,59.92,431.85,Dor Alon,301,127
5998,2024-02-03,66.76,523.18,Sonol,388,460
5999,2024-02-04,46.09,302.95,Sonol,29,252
6000,2024-02-05,35.87,294.52,Delek,16,251
6001,2024-02-06,30.48,208.29,Dor Alon,136,54
6002,2024-02-07,69.19,469.00,Ten,438,334
6003,2024-02-08,27.67,187.79,Sonol,344,45
6004,2024-02-09,33.56,238.02,Ten,374,421
6005,2024-02-10,54.50,365.33,Delek,79,151
6006,2024-02-11,30.64,211.10,Ten,18,227
6007,2024-02-12,56.92,389.58,Delek,178,492
6008,2024-02-13,64.26,530.89,Ten,445,468
6009,2024-02-14,42.19,307.43,Paz,360,148
6010,2024-02-15,50.36,392.24,Delek,286,435
6011,2024-02-16,47.11,369.24,Paz,96,166
6012,2024-02-17,24.85,202.93,Ten,159,61
6013,2024-02-18,31.16,217.83,Ten,275,329
6014,2024-02-19,68.07,560.13,Sonol,262,483
6015,2024-02-20,35.67,277.58,Ten,233,162
6016,2024-02-21,22.25,187.27,Delek,340,416
6017,2024-02-22,54.70,404.66,Dor Alon,166,215
6018,2024-02-23,21.03,168.31,Paz,294,52
6019,2024-02-24,57.01,439.05,Ten,373,153
6020,2024-02-25,22.00,147.01,Ten,160,483
6021,2024-02-26,47.31,381.44,Paz,379,183
6022,2024-02-27,36.70,267.66,Paz,118,21
6023,2024-02-28,23.38,195.04,Ten,112,50
6024,2024-02-29,40.23,328.59,Sonol,193,474
6025,2024-03-01,48.00,360.85,Ten,442,61
6026,2024-03-02,63.77,440.05,Delek,13,133
6027,2024-03-03,26.30,172.66,Delek,186,328
6028,2024-03-04,36.00,246.13,Sonol,155,467
6029,2024-03-05,41.92,286.13,Paz,296,105
6030,2024-03-06,25.68,195.55,Ten,517,381
6031,2024-03-07,67.18,525.79,Paz,320,119
6032,2024-03-08,36.91,242.02,Dor Alon,288,243
6033,2024-03-09,68.77,454.90,Ten,25,6
6034,2024-03-10,49.64,366.00,Dor Alon,518,144
6035,2024-03-11,46.42,387.68,Paz,153,386
6036,2024-03-12,43.29,285.99,Delek,196,9
6037,2024-03-13,60.40,467.52,Ten,357,15
6038,2024-03-14,38.56,314.68,Sonol,106,500
6039,2024-03-15,59.74,433.60,Ten,473,241
6040,2024-03-16,36.63,284.71,Ten,174,198
6041,2024-03-17,47.11,376.48,Delek,287,388
6042,2024-03-18,29.15,246.89,Dor Alon,58,175
6043,2024-03-19,48.70,344.00,Sonol,18,12
6044,2024-03-20,38.13,278.20,Paz,18,398
6045,2024-03-21,23.75,188.95,Delek,31,504
6046,2024-03-22,34.73,237.41,Dor Alon,498,458
6047,2024-03-23,35.34,229.93,Sonol,483,272
6048,2024-03-24,65.15,497.79,Dor Alon,476,275
6049,2024-03-25,68.53,568.67,Ten,34,457
6050,2024-03-26,38.85,317.85,Dor Alon,458,423
6051,2024-03-27,33.50,218.51,Paz,227,469
6052,2024-03-28,22.98,181.44,Paz,175,473
6053,2024-03-29,24.69,166.86,Paz,296,417
6054,2024-03-30,50.33,398.40,Dor Alon,137,366
6055,2024-03-31,65.32,424.90,Sonol,161,83
6056,2024-04-01,51.35,345.80,Paz,293,209
6057,2024-04-02,40.48,319.69,Paz,238,482
6058,2024-04-03,36.41,249.43,Paz,1,304
6059,2024-04-04,31.06,236.95,Delek,74,151
6060,2024-04-05,44.81,311.77,Delek,105,83
6061,2024-04-06,51.95,418.34,Ten,37,240
6062,2024-04-07,59.03,439.78,Delek,319,371
6063,2024-04-08,59.99,421.57,Ten,454,130
6064,2024-04-09,45.10,368.54,Ten,375,195
6065,2024-04-10,39.40,267.17,Paz,402,17
6066,2024-04-11,63.44,524.21,Paz,423,316
6067,2024-04-12,28.53,205.47,Delek,62,219
6068,2024-04-13,38.01,272.84,Ten,62,234
6069,2024-04-14,55.37,426.47,Dor Alon,191,198
6070,2024-04-15,37.60,248.59,Dor Alon,246,8
6071,2024-04-16,43.25,343.23,Ten,392,190
6072,2024-04-17,55.43,380.42,Sonol,502,346
6073,2024-04-18,56.10,382.36,Dor Alon,391,396
6074,2024-04-19,49.44,355.80,Sonol,124,110
6075,2024-04-20,26.86,228.03,Ten,306,487
6076,2024-04-21,46.63,360.57,Ten,337,242
6077,2024-04-22,48.51,394.43,Paz,279,148
6078,2024-04-23,49.33,416.06,Paz,249,386
6079,2024-04-24,45.08,367.95,Delek,50,107
6080,2024-04-25,39.42,327.26,Sonol,390,176
6081,2024-04-26,59.61,438.90,Dor Alon,36,199
6082,2024-04-27,23.64,180.20,Paz,494,514
6083,2024-04-28,45.87,373.11,Paz,185,459
6084,2024-04-29,52.41,443.52,Ten,157,176
6085,2024-04-30,43.71,327.91,Dor Alon,243,362
6086,2024-05-01,21.50,156.31,Paz,99,101
6087,2024-05-02,46.56,349.05,Delek,164,409
6088,2024-05-03,27.12,218.65,Ten,277,212
6089,2024-05-04,65.35,548.43,Delek,290,484
6090,2024-05-05,68.24,573.89,Dor Alon,220,417
6091,2024-05-06,44.05,328.35,Ten,487,56
6092,2024-05-07,51.68,387.63,Dor Alon,184,34
6093,2024-05-08,33.77,266.67,Dor Alon,466,291
6094,2024-05-09,66.77,558.26,Ten,320,29
6095,2024-05-10,64.10,437.03,Dor Alon,295,354
6096,2024-05-11,48.43,343.28,Sonol,349,355
6097,2024-05-12,26.75,224.92,Delek,96,381
6098,2024-05-13,25.08,177.42,Paz,491,49
6099,2024-05-14,25.80,203.49,Ten,346,389
6100,2024-05-15,58.80,410.57,Delek,251,229
6101,2024-05-16,28.79,192.56,Sonol,44,13
6102,2024-05-17,40.61,295.11,Sonol,86,392
6103,2024-05-18,47.62,355.77,Sonol,353,231
6104,2024-05-19,46.78,346.62,Paz,412,338
6105,2024-05-20,57.87,417.36,Ten,114,34
6106,2024-05-21,20.23,142.06,Ten,398,472
6107,2024-05-22,56.11,392.50,Delek,477,175
6108,2024-05-23,25.68,187.31,Sonol,257,274
6109,2024-05-24,65.39,518.94,Paz,139,356
6110,2024-05-25,38.69,282.52,Paz,284,453
6111,2024-05-26,54.62,413.32,Ten,197,320
6112,2024-05-27,47.40,311.60,Delek,440,480
6113,2024-05-28,51.38,339.27,Sonol,356,77
6114,2024-05-29,29.66,215.39,Dor Alon,150,232
6115,2024-05-30,35.51,282.45,Ten,220,451
6116,2024-05-31,55.33,386.96,Ten,249,143
6117,2024-06-01,29.62,223.06,Ten,97,68
6118,2024-06-02,56.39,450.04,Paz,196,355
6119,2024-06-03,69.00,504.04,Delek,289,80
6120,2024-06-04,43.24,317.91,Delek,374,36
6121,2024-06-05,59.98,445.82,Delek,402,400
6122,2024-06-06,63.50,436.90,Paz,161,176
6123,2024-06-07,51.25,419.22,Ten,214,138
6124,2024-06-08,55.47,447.55,Delek,430,60
6125,2024-06-09,65.90,470.81,Dor Alon,477,314
6126,2024-06-10,46.56,316.90,Dor Alon,447,292
6127,2024-06-11,65.70,457.38,Dor Alon,518,419
6128,2024-06-12,37.64,255.14,Dor Alon,46,103
6129,2024-06-13,46.03,323.22,Paz,175,192
6130,2024-06-14,50.90,387.23,Sonol,429,163
6131,2024-06-15,28.03,230.57,Paz,15,513
6132,2024-06-16,23.83,155.76,Ten,180,35
6133,2024-06-17,66.40,557.88,Ten,153,239
6134,2024-06-18,27.78,193.88,Ten,18,501
6135,2024-06-19,21.50,145.51,Dor Alon,92,203
6136,2024-06-20,31.88,259.88,Dor Alon,273,241
6137,2024-06-21,69.42,475.17,Dor Alon,487,358
6138,2024-06-22,40.90,301.41,Ten,51,325
6139,2024-06-23,35.92,242.90,Dor Alon,484,381
6140,2024-06-24,61.86,506.94,Paz,488,394
6141,2024-06-25,51.54,339.53,Paz,55,221
6142,2024-06-26,58.55,494.29,Sonol,498,475
6143,2024-06-27,20.68,174.69,Dor Alon,418,205
6144,2024-06-28,21.62,170.45,Sonol,258,276
6145,2024-06-29,66.22,506.25,Ten,338,247
6146,2024-06-30,54.67,402.72,Delek,490,205
6147,2024-07-01,65.51,511.68,Sonol,494,207
6148,2024-07-02,34.53,262.23,Delek,485,148
6149,2024-07-03,69.79,560.53,Dor Alon,221,213
6150,2024-07-04,58.65,410.21,Paz,520,277
6151,2024-07-05,66.18,546.21,Dor Alon,82,225
6152,2024-07-06,42.17,300.88,Dor Alon,84,341
6153,2024-07-07,65.08,425.22,Dor Alon,343,287
